pattern	constr_id	sent_id	correct_number	form	class	type	prefix	n_attr	punct	freq	len_context	len_prefix	sent	hidden200_batch20_dropout0.0_lr10.0	hidden200_batch20_dropout0.0_lr20.0	hidden200_batch20_dropout0.1_lr1.0	hidden200_batch64_dropout0.0_lr5.0	hidden200_batch64_dropout0.0_lr10.0	hidden200_batch64_dropout0.0_lr1.0	hidden200_batch64_dropout0.0_lr20.0	hidden200_batch20_dropout0.2_lr20.0	hidden200_batch20_dropout0.2_lr10.0	hidden200_batch20_dropout0.0_lr1.0	hidden200_batch20_dropout0.0_lr5.0	hidden200_batch20_dropout0.1_lr5.0	hidden200_batch20_dropout0.1_lr10.0	hidden200_batch20_dropout0.1_lr20.0	hidden200_batch20_dropout0.2_lr1.0	hidden200_batch64_dropout0.1_lr20.0	hidden200_batch64_dropout0.2_lr5.0	hidden200_batch64_dropout0.2_lr1.0	hidden200_batch64_dropout0.1_lr10.0	hidden200_batch64_dropout0.1_lr5.0	hidden200_batch64_dropout0.1_lr1.0	hidden200_batch20_dropout0.2_lr5.0	hidden200_batch64_dropout0.2_lr10.0	hidden200_batch128_dropout0.2_lr20.0	hidden200_batch128_dropout0.2_lr10.0	hidden650_batch64_dropout0.0_lr1.0	hidden650_batch64_dropout0.0_lr5.0	hidden650_batch64_dropout0.1_lr1.0	hidden650_batch64_dropout0.0_lr10.0	hidden650_batch64_dropout0.0_lr20.0	hidden650_batch64_dropout0.2_lr5.0	hidden650_batch64_dropout0.1_lr20.0	hidden650_batch64_dropout0.1_lr10.0	hidden650_batch64_dropout0.2_lr1.0	hidden650_batch64_dropout0.2_lr10.0	hidden650_batch64_dropout0.2_lr20.0	hidden650_batch64_dropout0.1_lr5.0	hidden200_batch128_dropout0.0_lr1.0	hidden200_batch128_dropout0.1_lr20.0	hidden200_batch128_dropout0.0_lr5.0	hidden200_batch128_dropout0.1_lr1.0	hidden200_batch64_dropout0.2_lr20.0	hidden200_batch128_dropout0.2_lr5.0	hidden200_batch128_dropout0.0_lr10.0	hidden200_batch128_dropout0.0_lr20.0	hidden200_batch128_dropout0.2_lr1.0	hidden200_batch128_dropout0.1_lr5.0	hidden200_batch128_dropout0.1_lr10.0	hidden650_batch128_dropout0.1_lr10.0	hidden650_batch128_dropout0.1_lr5.0	hidden650_batch128_dropout0.0_lr20.0	hidden650_batch128_dropout0.2_lr1.0	hidden650_batch128_dropout0.1_lr20.0	hidden650_batch128_dropout0.1_lr1.0	hidden650_batch128_dropout0.2_lr5.0	hidden650_batch128_dropout0.4_lr10.0	hidden650_batch128_dropout0.2_lr20.0	hidden650_batch128_dropout0.4_lr20.0	hidden650_batch128_dropout0.4_lr1.0	hidden650_batch128_dropout0.2_lr10.0	hidden650_batch128_dropout0.4_lr5.0	hidden650_batch64_dropout0.4_lr5.0	hidden650_batch128_dropout0.0_lr5.0	hidden650_batch128_dropout0.0_lr10.0	hidden650_batch128_dropout0.0_lr1.0	hidden650_batch64_dropout0.4_lr20.0	hidden650_batch64_dropout0.4_lr1.0	hidden650_batch64_dropout0.4_lr10.0
L__NOUN_VERB_VERB	4	9	sing	allows	correct	generated	My dentist with arriving the hatred solely	0	False	5948	6	7	My dentist with arriving the hatred solely intends , could it be arrested that regularly everyone heard the hole would or could arrive at any jaw , since we firmly needed BBC and Pigs and if they remembered they might have purchased a critical software ?? <eos>	-11.1482	-12.9852	-6.81505	-10.8532	-9.51142	-10.6254	-10.2636	-9.34594	-8.82293	-9.35832	-7.76807	-8.12657	-8.71443	-8.98995	-7.53452	-8.72905	-8.04712	-7.33757	-8.3843	-6.9016	-9.50587	-9.09818	-7.39661	-7.51253	-8.49853	-10.1068	-10.1684	-8.48627	-7.60316	-10.0254	-7.31078	-10.5116	-7.41696	-9.84696	-7.19556	-8.27221	-7.80686	-9.51071	-9.86645	-7.90355	-7.23736	-7.11272	-8.19165	-9.04267	-8.41074	-8.24272	-7.44911	-7.94383	-8.94815	-7.62423	-7.64541	-7.44649	-10.8071	-9.15703	-9.44797	-8.52794	-9.21146	-8.23993	-7.30133	-8.47697	-8.72079	-7.94815	-8.37144	-10.5546	-10.4042	-8.58008	-8.35601	-8.27285
L__NOUN_VERB_VERB	4	9	sing	allow	wrong	generated	My dentist with arriving the hatred solely	0	False	8990	6	7	My dentist with arriving the hatred solely intends , could it be arrested that regularly everyone heard the hole would or could arrive at any jaw , since we firmly needed BBC and Pigs and if they remembered they might have purchased a critical software ?? <eos>	-13.3602	-16.7531	-9.0577	-14.6868	-12.2323	-13.4047	-13.8029	-12.6438	-11.0473	-11.6032	-9.35509	-10.0196	-11.445	-11.9637	-11.213	-11.2689	-11.7509	-11.6976	-11.33	-9.87119	-11.2982	-11.5143	-10.397	-12.1452	-10.1713	-13.475	-13.6398	-10.6647	-8.48147	-13.0916	-12.8832	-14.1064	-10.1016	-12.9823	-10.5315	-13.1376	-13.6333	-11.4827	-12.3265	-10.898	-10.7587	-10.0495	-11.4384	-12.5327	-10.8867	-12.0463	-11.9868	-12.1816	-15.4014	-11.583	-10.2264	-11.6325	-15.3142	-10.5163	-12.5973	-11.2912	-13.9758	-11.0176	-11.3634	-11.1537	-11.9226	-12.9159	-9.91289	-14.1193	-11.7882	-12.8292	-11.545	-10.9676
R__VERB_NOUN_CCONJ_VERB	13	0	plur	use	correct	original	They always ask if you have meat in your dish , ( for vegetarians like me ) , they scrub an area of the grill and	0	True	47118	7	26	They always ask if you have meat in your dish , ( for vegetarians like me ) , they scrub an area of the grill and use separate utensils to cook . <eos>	-6.49471	-6.64962	-7.38441	-7.10958	-7.81865	-6.01996	-6.24611	-7.14823	-6.66127	-7.5352	-5.09511	-7.02231	-6.86456	-8.81705	-7.09448	-5.76104	-6.76167	-6.31167	-6.27231	-7.34646	-6.88859	-6.28105	-7.06037	-6.25712	-6.70542	-4.49298	-6.1625	-6.22792	-4.84292	-6.878	-5.20532	-5.68349	-5.40965	-4.92313	-5.73658	-5.87741	-5.05456	-6.39413	-5.35245	-7.91888	-6.41128	-6.57979	-6.44624	-5.36016	-7.1659	-6.28738	-6.19689	-5.94219	-5.80416	-5.62921	-6.82676	-6.00542	-6.81623	-4.94102	-6.50296	-6.26991	-5.92081	-5.3605	-5.86297	-6.58347	-6.49679	-6.3938	-6.26643	-5.32329	-4.95212	-5.86272	-6.08741	-5.14983
R__VERB_NOUN_CCONJ_VERB	13	0	plur	uses	wrong	original	They always ask if you have meat in your dish , ( for vegetarians like me ) , they scrub an area of the grill and	0	True	7477	7	26	They always ask if you have meat in your dish , ( for vegetarians like me ) , they scrub an area of the grill and use separate utensils to cook . <eos>	-7.82648	-7.69949	-8.27139	-7.94383	-7.06674	-7.67227	-9.37218	-8.14246	-7.52103	-9.53662	-7.19205	-9.71818	-8.25707	-9.13755	-9.80107	-8.13426	-10.2458	-8.52061	-8.62859	-8.63364	-8.1406	-8.8609	-9.34215	-8.78671	-9.02548	-9.04101	-9.55378	-10.0775	-11.2912	-9.2713	-8.73511	-10.2239	-10.2698	-9.39897	-9.88567	-10.1568	-8.47091	-9.09299	-7.56722	-9.42075	-7.38221	-8.63634	-7.86635	-8.24579	-7.78706	-8.41423	-9.81934	-8.75715	-7.87162	-7.54907	-8.6017	-7.68711	-8.40246	-7.24152	-9.04221	-9.80188	-10.7544	-8.8193	-7.23593	-8.96075	-9.12119	-9.6788	-8.26621	-10.3251	-8.37153	-9.19887	-8.6996	-9.2937
L__NOUN_VERB_VERB	14	4	sing	happens	correct	generated	A Dorsey dad arrayed in Capricorn billion	0	False	1176	5	7	"A Dorsey dad arrayed in Capricorn billion suggests , "" Due to its trial astride the Walker Lanka , Orleans has strictly been a bus to the Type . <eos>"	-15.9305	-15.0619	-12.6382	-13.7302	-14.6966	-13.2475	-15.1128	-13.6963	-12.4481	-12.7606	-18.6642	-12.1297	-13.9626	-15.7513	-12.7309	-12.3185	-12.7509	-11.5908	-13.8599	-9.8767	-13.1451	-13.3138	-12.5052	-11.8546	-11.9287	-13.0775	-12.9903	-10.7469	-13.3858	-14.627	-10.9296	-15.5831	-10.0879	-12.7086	-14.7798	-15.1591	-12.4834	-12.3581	-13.1369	-15.0147	-11.9529	-13.462	-11.8379	-17.4322	-16.3442	-13.6767	-13.2857	-13.4649	-13.2797	-12.3288	-12.4277	-13.0594	-12.5346	-12.0912	-13.5758	-11.7898	-14.5264	-11.0807	-12.5489	-14.9554	-11.8546	-11.7433	-14.7111	-10.2692	-14.035	-12.7381	-11.469	-13.2548
L__NOUN_VERB_VERB	14	4	sing	happen	wrong	generated	A Dorsey dad arrayed in Capricorn billion	0	False	1554	5	7	"A Dorsey dad arrayed in Capricorn billion suggests , "" Due to its trial astride the Walker Lanka , Orleans has strictly been a bus to the Type . <eos>"	-13.7369	-14.3957	-16.4369	-17.2561	-19.308	-17.8365	-18.672	-11.6124	-15.427	-16.6179	-19.7152	-17.7131	-17.4015	-17.2265	-15.5906	-17.2377	-15.1635	-13.8471	-18.3019	-14.2051	-16.9292	-15.7014	-15.8907	-17.5939	-15.8978	-14.3194	-16.3445	-15.5299	-16.1499	-20.1905	-17.1436	-18.9936	-13.9586	-13.6231	-16.5401	-15.3921	-16.8208	-15.8736	-15.8717	-21.3109	-14.6539	-16.9472	-15.1919	-20.8871	-18.7337	-14.6612	-16.8323	-16.2205	-17.3235	-16.3057	-17.0057	-15.1749	-15.1422	-16.4947	-15.7393	-14.0866	-16.1471	-14.5535	-14.1504	-16.0589	-15.3537	-15.4903	-18.0269	-10.4679	-15.2396	-15.8238	-13.1044	-15.01
L__NOUN_VERB_VERB	16	2	sing	insists	correct	generated	The strongest cake you can spell in Archibald	0	False	447	6	8	The strongest cake you can spell in Archibald identifies to raid to a wording . <eos>	-12.8067	-14.8215	-12.9508	-10.5298	-14.9877	-11.4166	-13.9692	-11.6686	-10.4933	-11.8483	-10.0465	-11.6711	-13.5361	-12.9864	-9.4127	-13.0945	-11.5363	-12.1045	-12.5972	-9.41814	-10.2805	-11.8093	-10.3813	-12.7368	-10.7472	-12.3538	-13.2581	-12.4567	-15.9735	-14.3107	-13.2603	-11.1635	-13.2882	-11.596	-14.3587	-10.296	-13.8561	-10.4238	-10.2026	-13.3402	-11.402	-10.9807	-9.95175	-11.7955	-10.394	-11.0812	-12.1983	-10.782	-13.2797	-12.1531	-14.2911	-11.5639	-11.0224	-10.9824	-13.5217	-9.9135	-13.0165	-10.2072	-11.0298	-12.3945	-11.0249	-12.4656	-12.3404	-14.8797	-10.9351	-12.0892	-11.2046	-10.5459
L__NOUN_VERB_VERB	16	2	sing	insist	wrong	generated	The strongest cake you can spell in Archibald	0	False	262	6	8	The strongest cake you can spell in Archibald identifies to raid to a wording . <eos>	-15.5315	-14.7763	-14.0639	-12.9477	-17.6253	-13.5361	-16.6773	-14.1341	-14.329	-14.4476	-9.40488	-12.6264	-13.3313	-12.2039	-12.9228	-16.2484	-13.9742	-14.0402	-12.3411	-15.3487	-12.9394	-12.1603	-12.485	-14.2324	-11.7956	-14.1173	-13.5697	-13.8223	-15.9451	-14.5782	-12.9375	-13.8814	-12.8083	-14.429	-16.1967	-14.6434	-14.188	-12.6589	-14.3121	-13.8406	-13.942	-13.5446	-13.5134	-11.8158	-11.476	-13.5281	-13.9153	-11.3522	-14.5373	-14.7649	-16.6496	-13.7999	-12.9548	-12.242	-13.2576	-14.5452	-15.8375	-12.3745	-14.1319	-12.2809	-14.017	-13.2614	-13.8827	-14.5749	-13.5806	-12.9662	-12.0052	-13.0812
L__NOUN_VERB_VERB	6	4	plur	intend	correct	generated	I begin the waters on which I should continue your toy	1	False	327	8	11	I begin the waters on which I should continue your toy enjoy : ( a ) Do you disrupt a same sect about the lot to fortunate description capsules served by Ivan Arabic ? <eos>	-13.7078	-13.1472	-12.5877	-13.9886	-15.619	-13.2121	-15.0224	-13.6857	-13.7228	-13.8373	-15.3159	-13.7691	-15.2542	-14.977	-13.2115	-12.5463	-13.6527	-12.5759	-14.1823	-12.9769	-13.63	-13.8527	-13.4747	-14.0951	-14.5093	-10.5709	-14.4884	-12.9354	-15.6871	-14.9092	-13.1645	-15.8121	-13.6717	-13.0398	-14.0804	-13.4139	-14.321	-12.4903	-13.3573	-12.8734	-14.1266	-13.9281	-13.0283	-12.5686	-14.9587	-12.5626	-12.6346	-12.9114	-14.7958	-14.9997	-16.3352	-12.4125	-15.7686	-12.7494	-13.4284	-13.8734	-12.7246	-13.5163	-12.6297	-15.2187	-12.3758	-12.6963	-16.6549	-12.9937	-11.6684	-14.1651	-12.5055	-13.4032
L__NOUN_VERB_VERB	6	4	plur	intends	wrong	generated	I begin the waters on which I should continue your toy	1	False	341	8	11	I begin the waters on which I should continue your toy enjoy : ( a ) Do you disrupt a same sect about the lot to fortunate description capsules served by Ivan Arabic ? <eos>	-16.181	-15.8898	-13.3185	-15.0198	-16.2085	-13.4988	-16.8673	-13.6949	-13.4209	-14.4205	-15.4553	-15.5322	-13.7157	-16.5606	-13.7696	-12.5595	-14.5876	-13.6479	-14.1618	-13.2593	-13.5599	-13.8862	-13.9408	-12.7451	-14.5219	-11.0071	-16.092	-14.18	-16.7671	-16.6284	-16.0542	-16.48	-17.1913	-13.3951	-14.7238	-12.9696	-13.2164	-12.2665	-13.0914	-13.9188	-13.9453	-13.8992	-12.7756	-13.6361	-15.005	-12.5399	-13.1421	-13.7364	-15.5996	-16.2725	-15.6759	-13.5684	-17.5608	-13.1755	-14.7599	-13.8413	-14.2804	-14.037	-12.7255	-14.4629	-13.394	-12.9685	-15.5916	-13.6999	-13.1041	-14.6349	-13.4465	-14.6362
R__VERB_NOUN_CCONJ_VERB	15	2	sing	pays	correct	generated	If you see a lot who will vary to you and compete he will arrange and then carry his today , and not thank what he is preparing about whenever he holds leaders at efficient secretaries and	0	True	479	6	37	If you see a lot who will vary to you and compete he will arrange and then carry his today , and not thank what he is preparing about whenever he holds leaders at efficient secretaries and comes they include what you choose , whenever they will not communicate for you , prepare to this landlord ... he is the information for you . <eos>	-9.6887	-10.9019	-9.70304	-8.96343	-8.69125	-8.437	-8.82834	-9.40039	-8.74124	-8.76584	-7.57154	-8.58366	-7.28698	-9.30804	-8.91255	-9.5435	-8.88019	-9.63735	-9.85436	-10.635	-8.96036	-8.79217	-9.75397	-8.32249	-9.73015	-9.84802	-12.8056	-10.7781	-11.2491	-10.9117	-10.1927	-9.77213	-13.3547	-9.46301	-11.2453	-11.2534	-10.8082	-8.98605	-10.169	-10.8255	-9.79107	-9.28277	-9.06085	-9.02416	-9.6092	-9.28656	-10.2634	-9.32575	-10.5595	-11.4086	-10.9852	-10.27	-10.2493	-10.8832	-9.75521	-11.0081	-11.1656	-10.509	-10.362	-9.12874	-9.84186	-9.61112	-9.69758	-10.5116	-9.71265	-11.2512	-9.51544	-9.70828
R__VERB_NOUN_CCONJ_VERB	15	2	sing	pay	wrong	generated	If you see a lot who will vary to you and compete he will arrange and then carry his today , and not thank what he is preparing about whenever he holds leaders at efficient secretaries and	0	True	5913	6	37	If you see a lot who will vary to you and compete he will arrange and then carry his today , and not thank what he is preparing about whenever he holds leaders at efficient secretaries and comes they include what you choose , whenever they will not communicate for you , prepare to this landlord ... he is the information for you . <eos>	-8.373	-8.61535	-8.05508	-7.51363	-6.42187	-7.02497	-8.39183	-6.60508	-6.06967	-5.952	-10.2214	-7.15594	-6.6146	-8.05131	-6.48804	-7.92012	-7.02093	-7.64836	-8.09242	-7.95897	-6.72492	-6.73195	-7.98708	-7.27324	-7.60368	-6.92545	-6.86941	-6.42401	-7.73806	-9.95832	-8.60388	-8.51744	-9.76573	-6.93549	-9.75712	-9.35095	-7.53265	-8.0764	-8.52308	-7.9656	-8.52473	-7.19094	-7.06331	-8.61215	-8.55422	-7.01766	-7.05842	-7.34427	-9.47789	-6.77203	-9.13544	-7.11599	-7.42049	-6.93038	-7.58803	-8.15019	-8.04249	-8.43012	-7.47458	-7.19034	-7.14986	-7.1226	-6.49419	-7.9211	-6.53241	-7.91765	-7.07477	-6.68678
L__NOUN_VERB_VERB	18	6	sing	applies	correct	generated	The immediate strong parent I have lived	0	False	1246	4	7	The immediate strong parent I have lived adds that in the cafe of Alito eighteen teeth of the health is abundantly monitored in the warlord the consumer before the medal , this showroom grabbed after the cute reconciliation . <eos>	-11.1095	-16.8685	-17.1662	-18.0712	-14.7774	-16.3448	-15.1036	-16.7141	-16.809	-15.6322	-16.485	-16.6323	-18.7597	-15.4961	-15.4795	-16.7079	-16.6302	-16.5182	-19.5494	-15.8841	-16.4721	-17.2851	-15.7297	-14.0452	-14.9243	-16.7615	-14.6287	-15.8556	-15.6925	-14.1441	-15.3756	-15.6957	-16.8059	-15.3738	-15.3696	-14.6397	-15.0932	-15.4694	-16.5305	-16.2011	-18.9728	-15.5918	-16.2816	-14.8731	-16.4552	-17.4113	-16.1749	-16.6242	-13.064	-16.7883	-14.3909	-15.2879	-16.9053	-14.2436	-15.6818	-15.189	-14.6247	-15.3305	-15.6101	-14.4776	-15.5407	-13.9365	-16.2427	-17.0269	-15.6068	-15.57	-14.868	-15.2368
L__NOUN_VERB_VERB	18	6	sing	apply	wrong	generated	The immediate strong parent I have lived	0	False	2730	4	7	The immediate strong parent I have lived adds that in the cafe of Alito eighteen teeth of the health is abundantly monitored in the warlord the consumer before the medal , this showroom grabbed after the cute reconciliation . <eos>	-13.9281	-19.9428	-18.4713	-17.3021	-15.6696	-15.1476	-16.98	-15.4919	-16.4425	-15.391	-16.0466	-15.7559	-18.184	-14.7851	-15.3756	-15.6234	-15.1569	-17.1442	-16.3856	-14.2936	-17.4537	-16.5761	-14.8202	-14.6495	-14.8459	-16.8868	-17.2676	-16.8189	-17.7667	-15.4621	-17.1274	-16.2158	-17.5529	-14.3292	-16.3075	-14.3407	-15.0126	-14.881	-16.8328	-18.6275	-18.0847	-15.8037	-15.6571	-13.6748	-15.1083	-15.9506	-14.7401	-15.6139	-17.3502	-16.3984	-15.9654	-16.9257	-15.6641	-15.691	-17.3702	-15.0335	-15.0815	-16.0457	-16.2029	-16.201	-15.5044	-15.1315	-18.449	-19.7677	-15.9341	-16.2169	-14.4417	-15.2875
L__NOUN_VERB_VERB	21	9	sing	exists	correct	generated	The organised massive skin that he depends	1	False	2907	4	7	The organised massive skin that he depends objects that he thus sends his rights and nowadays tells lazy with his northeastern merchant . <eos>	-10.3819	-14.2629	-10.4855	-11.2743	-8.86462	-8.21229	-8.21214	-9.13993	-12.7825	-13.4062	-8.9526	-12.4289	-9.03427	-11.3648	-11.4919	-10.5043	-13.199	-11.3862	-10.5882	-14.5139	-11.5724	-12.9946	-12.1824	-12.6729	-9.7102	-15.6439	-8.56598	-10.8277	-11.7604	-13.0461	-11.7404	-12.9215	-10.972	-9.83093	-10.9126	-12.1945	-11.5939	-13.2416	-13.0228	-11.7862	-11.9066	-13.4588	-13.2197	-14.5059	-13.8854	-12.1827	-12.9471	-12.348	-11.545	-10.4801	-13.0802	-12.2919	-13.2956	-13.8768	-11.7115	-13.8106	-12.9731	-12.0375	-13.1271	-13.7679	-12.1186	-13.9365	-11.7041	-12.0343	-11.1128	-11.7366	-11.7641	-12.5495
L__NOUN_VERB_VERB	21	9	sing	exist	wrong	generated	The organised massive skin that he depends	1	False	5079	4	7	The organised massive skin that he depends objects that he thus sends his rights and nowadays tells lazy with his northeastern merchant . <eos>	-13.2462	-13.5146	-13.0669	-13.1767	-11.7956	-10.5979	-11.4875	-8.90916	-14.5282	-16.951	-17.6642	-13.1577	-12.7962	-10.6201	-15.2888	-14.2122	-15.6194	-13.3647	-11.1892	-16.2116	-14.3671	-14.6754	-14.0085	-13.0744	-8.71947	-16.3051	-11.725	-16.8235	-15.6556	-16.174	-14.8522	-14.4947	-15.7572	-14.9291	-12.6784	-15.2649	-13.8133	-12.8373	-14.5305	-15.1823	-14.1723	-13.5251	-16.0576	-15.3488	-15.0672	-15.0693	-14.8728	-12.2545	-14.3593	-13.7067	-14.7271	-16.6274	-16.687	-16.4218	-15.4212	-14.006	-16.0956	-12.8003	-16.119	-13.8959	-15.8376	-14.6576	-14.989	-15.2938	-12.2226	-13.345	-14.9159	-14.6947
R__VERB_NOUN_CCONJ_VERB	9	1	plur	receive	correct	generated	I propose this astounding rail and	0	False	5196	5	6	I propose this astounding rail and suck to pursue this naive office . <eos>	-8.83503	-9.87629	-9.34899	-10.7488	-7.13757	-9.27086	-9.49381	-8.42671	-9.47328	-10.4893	-9.29717	-9.29091	-8.94361	-8.86599	-10.1511	-8.03804	-10.8193	-9.37429	-8.48014	-9.32922	-9.97956	-9.1895	-9.33266	-8.09704	-8.28483	-10.1113	-11.1449	-9.80539	-10.8174	-9.53856	-9.00426	-7.92594	-9.13193	-10.2231	-9.2079	-7.82467	-10.8562	-9.63461	-9.42227	-9.68418	-8.61365	-10.2847	-9.41727	-8.23647	-9.26973	-8.19443	-9.58747	-9.80286	-11.6209	-12.1466	-10.0155	-8.58982	-9.37662	-10.3679	-9.53147	-9.47939	-8.81539	-9.7161	-10.7243	-9.8839	-9.35506	-10.9843	-8.42571	-10.0236	-8.28716	-10.085	-9.28941	-9.29372
R__VERB_NOUN_CCONJ_VERB	9	1	plur	receives	wrong	generated	I propose this astounding rail and	0	False	1707	5	6	I propose this astounding rail and suck to pursue this naive office . <eos>	-8.96498	-11.0569	-11.4333	-10.9131	-7.89357	-10.448	-9.87828	-9.94321	-9.39905	-10.7818	-10.159	-10.0227	-9.23338	-10.9681	-10.3229	-10.2325	-11.3919	-9.9374	-10.3431	-9.97658	-10.6972	-8.76097	-9.41114	-9.8233	-9.72344	-11.3742	-10.9703	-11.1309	-10.5295	-12.017	-8.97065	-10.1059	-10.067	-10.0713	-10.1685	-9.49103	-11.5442	-9.29415	-9.47388	-10.7017	-8.49988	-9.77118	-10.0541	-9.72517	-10.0874	-9.65319	-11.2514	-10.0296	-8.47995	-12.8009	-11.1913	-10.3928	-11.8432	-10.3866	-9.76573	-10.9505	-11.3955	-10.9501	-9.43657	-11.1005	-10.848	-12.017	-12.773	-12.2049	-10.0752	-10.713	-10.4466	-10.6454
L__NOUN_VERB_VERB	14	9	sing	reacts	correct	generated	A NY coat approved in Del three	0	False	232	5	7	"A NY coat approved in Del three loves , "" Due to its drawer astride the Hamilton GMT , Argentina has wonderfully been a response to the Country . <eos>"	-15.3961	-15.7739	-16.2597	-16.1047	-15.8989	-15.8206	-14.4694	-14.9149	-13.1311	-15.7382	-18.4861	-14.1857	-14.8493	-14.619	-11.893	-15.936	-15.892	-16.4696	-10.9117	-16.278	-11.6851	-13.9948	-13.2586	-13.8502	-15.5318	-13.5638	-17.2476	-15.2771	-16.3561	-15.3396	-12.0527	-14.5324	-15.1829	-13.8113	-12.6185	-14.7999	-12.7456	-13.5112	-14.9379	-14.9151	-13.0874	-13.6076	-14.5029	-14.0271	-16.6198	-12.5634	-14.6346	-15.0624	-12.3216	-16.314	-15.1475	-15.3613	-14.5044	-14.5746	-14.7153	-15.1914	-14.6271	-14.8576	-13.8144	-13.7204	-15.366	-12.0897	-16.6921	-15.4993	-13.7558	-13.4453	-13.8123	-13.1351
L__NOUN_VERB_VERB	14	9	sing	react	wrong	generated	A NY coat approved in Del three	0	False	561	5	7	"A NY coat approved in Del three loves , "" Due to its drawer astride the Hamilton GMT , Argentina has wonderfully been a response to the Country . <eos>"	-18.9084	-17.9302	-16.5196	-18.1841	-16.0963	-15.8051	-17.9518	-14.6012	-14.2874	-16.4936	-19.6321	-16.6681	-16.6231	-14.9291	-15.2813	-19.2767	-17.9034	-17.7852	-15.1578	-17.1127	-15.1448	-19.4915	-16.9272	-16.7371	-16.4787	-14.2163	-20.944	-16.1191	-15.5064	-18.7989	-15.8186	-14.807	-16.1376	-16.0787	-15.0879	-16.6196	-16.2855	-14.8191	-17.6475	-14.903	-15.1118	-15.1745	-16.4147	-16.9508	-17.5731	-14.1852	-17.4875	-16.5107	-16.7989	-21.6587	-16.5203	-16.5797	-16.0084	-16.9085	-17.8779	-17.9396	-14.4234	-17.5193	-14.6222	-16.2994	-17.8114	-15.2384	-17.0871	-15.9801	-16.9352	-16.2635	-15.6337	-15.6009
L__NOUN_VERB_VERB	5	5	sing	indicates	correct	generated	Otherwise , the inevitable explanation promised for exam	0	True	1984	4	8	Otherwise , the inevitable explanation promised for exam explains whether our Account ( the alchemical apartment and typically the incident they thank to warrant ) is or intends not an authentic lawyer under the title . <eos>	-10.3473	-10.518	-7.66421	-8.1552	-11.0377	-8.2101	-10.5281	-9.11087	-10.0876	-9.60513	-10.949	-10.0715	-10.1695	-8.67182	-8.7103	-6.4412	-8.53194	-8.45147	-7.88732	-9.15005	-9.86247	-7.81851	-8.60267	-10.2758	-8.22634	-9.4586	-9.1595	-8.30788	-6.95409	-9.9914	-6.94342	-7.61301	-8.48892	-8.826	-10.9956	-7.89196	-9.39415	-9.12156	-8.26815	-9.80682	-8.3073	-8.13741	-8.3759	-9.04712	-8.66115	-7.5516	-9.68054	-11.1109	-8.43041	-4.87715	-10.9325	-7.74384	-9.51007	-10.1966	-9.0933	-7.61621	-7.94765	-8.17705	-9.28683	-9.05906	-8.90942	-9.08089	-8.46695	-8.9071	-7.58567	-8.78496	-7.79387	-8.25023
L__NOUN_VERB_VERB	5	5	sing	indicate	wrong	generated	Otherwise , the inevitable explanation promised for exam	0	True	2836	4	8	Otherwise , the inevitable explanation promised for exam explains whether our Account ( the alchemical apartment and typically the incident they thank to warrant ) is or intends not an authentic lawyer under the title . <eos>	-12.0047	-13.4894	-9.38045	-11.4512	-11.0008	-10.972	-13.5611	-10.4499	-12.7348	-10.2722	-12.525	-11.5715	-10.7788	-10.0755	-10.9954	-8.8411	-11.6901	-9.3598	-10.1228	-10.1778	-11.1479	-9.37144	-10.9421	-12.4078	-11.791	-13.2972	-12.5367	-12.5816	-9.69207	-12.8018	-10.0127	-11.5363	-11.0269	-12.3361	-12.2804	-11.6796	-11.6949	-11.291	-11.8192	-14.0108	-10.2412	-10.8712	-10.512	-11.1304	-10.3543	-9.52074	-10.3603	-12.1102	-13.8964	-10.1409	-13.217	-10.9678	-11.1486	-12.591	-10.609	-10.6278	-11.1002	-11.183	-10.6162	-10.6011	-10.1839	-11.2167	-11.1273	-12.2232	-10.222	-10.9688	-9.95565	-10.5168
L__NOUN_VERB_VERB	11	0	plur	include	correct	original	The important commercial species that probably would benefit from warming	2	False	24625	7	10	The important commercial species that probably would benefit from warming include cod , haddock , saithe , herring , blue whiting and several types of flatfish and crustaceans -- such as the Norway lobster . <eos>	-11.6377	-4.95526	-8.02058	-6.63825	-6.2403	-5.37987	-7.84093	-4.70065	-5.54509	-8.60078	-5.56206	-5.1977	-4.54815	-7.21343	-3.82792	-6.55568	-5.51008	-2.47354	-4.31748	-4.53393	-7.85587	-5.31385	-4.03328	-3.62592	-6.39773	-4.43321	-4.64785	-4.53158	-4.80571	-5.85633	-4.49987	-5.31009	-6.36855	-5.52883	-5.84162	-3.32515	-3.80037	-8.28983	-5.52852	-7.37501	-6.34618	-6.13943	-5.37332	-3.27995	-7.53193	-4.32114	-3.77233	-6.2306	-3.3813	-5.1103	-3.05572	-4.01124	-5.14479	-3.80958	-6.01936	-4.30769	-4.6432	-4.03096	-2.60828	-5.64842	-4.45925	-3.86929	-4.92397	-4.396	-3.68021	-3.05027	-3.63147	-3.93883
